event_id,timestamp,clip_id,zone,behavior_class,policy_rule_ref,event_description,severity,escalation_action,frame_number,created_at
fca65457-3ff1-434b-bb06-ee5ac024c424,2026-06-23T01:06:18.198326,0_tr112.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
c7400e9f-66a5-443a-bd4d-076b8aeedadc,2026-06-23T01:06:18.180659,0_tr111.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 69.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
4e571fab-6775-4c42-8c1b-1e5d6a911910,2026-06-23T01:06:18.135801,0_tr110.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 98.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
8978b5bd-d174-4bdc-bb63-be6c4842e501,2026-06-23T01:06:18.122757,0_tr109.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 68.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
7ced5f08-2a39-4f87-a69b-95b8e1cf9c64,2026-06-23T01:06:18.111741,0_tr108.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 81.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:18
9db964f4-18ec-4d5f-9228-e858a30358e9,2026-06-23T01:06:17.951962,0_tr107.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 94.7%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,111,2026-06-22 20:06:17
8a2e57d7-47fd-4091-94d2-b352abafcf90,2026-06-23T01:06:17.941542,0_tr106.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,111,2026-06-22 20:06:17
cfc9f8d9-0a58-4b33-866d-f8b02c4f0c5a,2026-06-23T01:06:17.930082,0_tr105.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:17
ff64d0ef-2d9d-4fd5-932d-dfd10dce60b0,2026-06-23T01:06:17.914806,0_tr104.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 78.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:17
df9c3196-a147-4fa6-a613-0d0c528057c5,2026-06-23T01:06:17.897374,0_tr103.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:17
a126b955-9746-4dc3-a9af-5957ac773986,2026-06-23T01:06:17.881162,0_tr102.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:17
c2a4f775-af51-46c8-b111-ff845f87e855,2026-06-23T01:06:17.860601,0_tr101.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 81.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:17
ccc92e10-3355-40ea-b0f6-9b46117fc645,2026-06-23T01:06:17.840729,0_tr100.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 84.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:17
5badfa72-c804-41e0-bf25-fd85a7a4a4c8,2026-06-23T01:06:17.819974,0_tr1.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:17
9f9848dd-0a76-4b48-95b8-1b19b0ec909d,2026-06-23T01:06:17.797864,5_te9.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 83.8%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:17
6ade5479-c5ad-4641-989f-51226f13d3d6,2026-06-23T01:06:17.777332,5_te6.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 5/10 frames agreeing (avg confidence: 73.3%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,173,2026-06-22 20:06:17
de331da7-666b-410a-9f05-71b47410675a,2026-06-23T01:06:17.756753,5_te5.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 72.4%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,174,2026-06-22 20:06:17
e9f3960d-7e82-4f17-8bb9-bb0268a60d37,2026-06-23T01:06:17.735721,5_te4.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 61.9%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,109,2026-06-22 20:06:17
2e715b2e-4b65-407a-b770-c77ceba274c2,2026-06-23T01:06:17.716237,5_te12.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 76.6%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,129,2026-06-22 20:06:17
15ec9ac7-5b7f-4911-a040-cc813e63c174,2026-06-23T01:06:17.700456,5_te11.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 64.9%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:17
99622479-34c5-41e3-ba71-8a2a8979e788,2026-06-23T01:06:17.684643,5_te10.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 79.1%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:17
f8ea6cc3-8d85-4abd-b626-4dd939883b25,2026-06-23T01:06:17.668230,4_te7.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 61.2%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,130,2026-06-22 20:06:17
0d6fe134-1acd-4ea7-a4ad-726640193747,2026-06-23T01:06:17.653176,4_te6.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 77.9%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,130,2026-06-22 20:06:17
9c13f460-15e9-4ff2-a92d-aa9229c1b7e0,2026-06-23T01:06:17.636899,4_te21.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 9/10 frames agreeing (avg confidence: 72.1%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,104,2026-06-22 20:06:17
3a14436a-f2ee-4cdc-94b7-670f1af0a3cb,2026-06-23T01:06:17.620346,4_te20.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 63.5%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,97,2026-06-22 20:06:17
56146e82-1631-4cff-9913-098aef2e5744,2026-06-23T01:06:17.605311,4_te19.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 78.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,187,2026-06-22 20:06:17
facc3b63-787b-4515-8111-a7c7dac09207,2026-06-23T01:06:17.583337,4_te18.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 81.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,151,2026-06-22 20:06:17
8f76dc39-3004-48b1-a75f-a366fd5775b5,2026-06-23T01:06:17.562380,4_te17.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 8/10 frames agreeing (avg confidence: 62.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,119,2026-06-22 20:06:17
cc214cfb-02d9-4fd1-a704-139aeaa7d5fb,2026-06-23T01:06:17.541198,4_te12.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 73.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:17
58bd6797-e5ac-43d0-8ae3-8e790e50b4ad,2026-06-23T01:06:17.520150,3_te8.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.9%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,37,2026-06-22 20:06:17
944daa64-5242-468b-ab37-cc0a74e3bfcc,2026-06-23T01:06:17.498465,3_te7.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.9%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,50,2026-06-22 20:06:17
3e8cffc5-09ce-46fe-baf4-24ac583f03ee,2026-06-23T01:06:17.477309,3_te6.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.9%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,62,2026-06-22 20:06:17
f6cf200b-92cf-4adc-95b2-ecf0251edbb0,2026-06-23T01:06:17.455934,3_te5.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.8%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,62,2026-06-22 20:06:17
9e6a0526-19c9-414e-b826-9d844cfc692c,2026-06-23T01:06:17.435840,3_te4.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.9%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,75,2026-06-22 20:06:17
9a4ab0f7-7391-4ed6-9e14-03f498f3bff0,2026-06-23T01:06:17.418717,3_te3.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.9%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,87,2026-06-22 20:06:17
976a63c5-1b10-412a-b7e0-365957deea2d,2026-06-23T01:06:17.402384,3_te2.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.8%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,137,2026-06-22 20:06:17
8eb0d36d-7ad6-4599-96b6-8b9b99046a03,2026-06-23T01:06:17.385411,3_te1.mp4,Forklift Zone,Carrying Overload with Forklift,Section 6.3.2,Video classified as 'Carrying Overload with Forklift' with 10/10 frames agreeing (avg confidence: 99.9%). Policy reference: Section 6.3.2.,CRITICAL,Real-time alert triggered + DB log,125,2026-06-22 20:06:17
a147a5a1-7316-405d-a474-a3a6aa87dd2e,2026-06-23T01:06:17.370564,2_te9.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 70.6%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,88,2026-06-22 20:06:17
faee0b55-c89e-4eba-b890-3bb5ed9724a9,2026-06-23T01:06:17.356285,2_te8.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 69.7%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:17
143ffea0-0153-47e0-bbda-37a33b9f7f0e,2026-06-23T01:06:17.341255,2_te7.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 89.9%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,87,2026-06-22 20:06:17
6166f52c-b4fc-453a-a2f0-6e36db36118a,2026-06-23T01:06:17.325694,2_te6.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 90.8%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,86,2026-06-22 20:06:17
b85a2f8f-41e3-4a02-a148-2088773ed2a8,2026-06-23T01:06:17.303805,2_te3.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 84.9%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:17
e108997d-607a-4bb6-b52f-72ab026469c1,2026-06-23T01:06:17.281153,2_te2.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 76.5%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,62,2026-06-22 20:06:17
55f5c04e-dc52-413f-8ab5-ddaabf316ea7,2026-06-23T01:06:17.258957,2_te13.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 85.6%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,37,2026-06-22 20:06:17
721133ee-8bb6-472c-88ae-d658dcc567f2,2026-06-23T01:06:17.237421,2_te11.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 10/10 frames agreeing (avg confidence: 84.8%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:17
7c584120-7b93-4dcc-a7c9-358c9c2c89b4,2026-06-23T01:06:17.213927,1_te9.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 69.5%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,135,2026-06-22 20:06:17
63ab5636-dffb-4afb-973c-5cc64ffb8dce,2026-06-23T01:06:17.192525,1_te7.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 88.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:17
1f3f806a-0d4e-47f6-b80b-c9b71f23c35e,2026-06-23T01:06:17.171377,1_te6.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 96.8%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,149,2026-06-22 20:06:17
58266a21-aecc-4550-91f8-06619009277b,2026-06-23T01:06:17.154417,1_te5.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 91.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:17
0893d0a4-e08f-4b58-9c00-47995b76fdb9,2026-06-23T01:06:17.138002,1_te4.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:17
1aca0a5b-475a-45bb-aba6-3b8c20aa8d37,2026-06-23T01:06:17.121622,1_te3.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 5/10 frames agreeing (avg confidence: 64.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,186,2026-06-22 20:06:17
d8cdf9e5-ba33-40bd-8fb4-bf25cc3abe9b,2026-06-23T01:06:17.105562,1_te2.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 79.8%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,257,2026-06-22 20:06:17
1f864a5e-ce6b-4128-b24e-bfc217e2cc46,2026-06-23T01:06:17.090083,1_te11.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 94.7%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,98,2026-06-22 20:06:17
4d47e11a-0cc0-4d5a-a858-1945006416c5,2026-06-23T01:06:17.074558,1_te10.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 10/10 frames agreeing (avg confidence: 65.1%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,135,2026-06-22 20:06:17
ce3736f5-e6ee-4292-8d92-99d3745c3b74,2026-06-23T01:06:17.059654,1_te1.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 5/10 frames agreeing (avg confidence: 66.2%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,210,2026-06-22 20:06:17
aab72fbf-f369-4f58-9226-b3ce9aad9bc8,2026-06-23T01:06:17.041374,0_te9.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 87.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,211,2026-06-22 20:06:17
cb7afe63-c7e5-42b2-81c3-7148514e15ac,2026-06-23T01:06:17.019630,0_te8.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 5/10 frames agreeing (avg confidence: 66.2%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,210,2026-06-22 20:06:17
5cae5fe8-ea8e-43d1-9c3b-471e0458931e,2026-06-23T01:06:16.997652,0_te7.mp4,Equipment Zone,Unauthorized Intervention,Section 4.3.2,Video classified as 'Unauthorized Intervention' with 7/10 frames agreeing (avg confidence: 60.0%). Policy reference: Section 4.3.2.,CRITICAL,Real-time alert triggered + DB log,210,2026-06-22 20:06:17
679234d1-3440-460d-baa1-a18465d35dd9,2026-06-23T01:06:16.976453,0_te6.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 6/10 frames agreeing (avg confidence: 70.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,186,2026-06-22 20:06:16
bb640869-afe9-4775-bb42-eb65ae3a8a96,2026-06-23T01:06:16.958855,0_te5.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 6/10 frames agreeing (avg confidence: 67.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,186,2026-06-22 20:06:16
36483438-1695-4312-b313-d098f1b38a42,2026-06-23T01:06:16.942490,0_te32.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 94.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,173,2026-06-22 20:06:16
699f9202-71af-4db5-a4db-e25fdfc57e91,2026-06-23T01:06:16.926791,0_te31.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 94.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,173,2026-06-22 20:06:16
37e51b36-1711-48e6-ae45-db0757b5bd77,2026-06-23T01:06:16.910441,0_te30.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,173,2026-06-22 20:06:16
24c8a238-af43-4348-94cd-8c16854a7e60,2026-06-23T01:06:16.899957,0_te29.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 96.6%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,161,2026-06-22 20:06:16
84900603-090f-4f74-bf9e-050292cc6979,2026-06-23T01:06:16.890628,0_te28.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 77.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:16
ed2cb4ff-2db9-4ac2-8d30-cc9c823ba287,2026-06-23T01:06:16.881187,0_te27.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 82.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,149,2026-06-22 20:06:16
8a4f514b-2a4c-4cff-8dbb-1c2ad66d2b9c,2026-06-23T01:06:16.871759,0_te26.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 88.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:16
c1ec958c-f38c-4846-aaa1-f39fa2515135,2026-06-23T01:06:16.861864,0_te25.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 88.0%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:16
5676a53d-0b22-45bf-bcf0-c30018de7e8b,2026-06-23T01:06:16.851060,0_te24.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 89.1%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,148,2026-06-22 20:06:16
0ee3a4ee-1721-420b-a571-9e6bba0edf0e,2026-06-23T01:06:16.841249,0_te22.mp4,Electrical Panel Zone,Opened Panel Cover,Section 5.2.2,Video classified as 'Opened Panel Cover' with 5/10 frames agreeing (avg confidence: 62.7%). Policy reference: Section 5.2.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:16
9b4a70b8-2bd5-4c91-a58c-b447aa5aeb88,2026-06-23T01:06:16.826085,0_te20.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 87.2%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:16
5cf5481f-8473-468c-9a6e-29bc0c4c997c,2026-06-23T01:06:16.811300,0_te19.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 90.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:16
12f58529-5ff1-420b-abe0-2375ef2fb7a2,2026-06-23T01:06:16.796228,0_te18.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 84.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,112,2026-06-22 20:06:16
d3906e06-331c-4cfa-82b1-cbf61b170685,2026-06-23T01:06:16.780599,0_te17.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 93.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,111,2026-06-22 20:06:16
6f46188b-9828-4151-a59e-6d6bc13a5c6c,2026-06-23T01:06:16.763588,0_te16.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 92.8%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,111,2026-06-22 20:06:16
c7139c3b-3467-4d3d-af73-377d1480657a,2026-06-23T01:06:16.747630,0_te15.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 78.5%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,111,2026-06-22 20:06:16
86e98f25-34da-45bb-8782-bcca4bdb85e6,2026-06-23T01:06:16.732206,0_te14.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.9%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:16
97fb2d16-0f92-42d5-98a2-213bc9dcd8db,2026-06-23T01:06:16.720367,0_te13.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 85.4%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:16
0b674092-fb01-4664-b5cf-f5c20a8f3944,2026-06-23T01:06:16.710577,0_te12.mp4,Walkway Zone,Safe Walkway Violation,Section 3.3.2,Video classified as 'Safe Walkway Violation' with 10/10 frames agreeing (avg confidence: 83.3%). Policy reference: Section 3.3.2.,HIGH,Real-time alert triggered + DB log,99,2026-06-22 20:06:16
